t,qx,qy,px,py,H
0.5760000000000001,-0.04514128745524291,-1.4134929303561738,2.9466747884722446,-0.0941049585794709,11.933722431892821
0.577,-0.04219436094251131,-1.4135839684662008,2.9471726461516448,-0.08797076733018425,11.934176639760402
0.578,-0.03924695334729577,-1.4136688709358198,2.947636950800323,-0.0818337110417122,11.934600244442914
0.579,-0.0362990982303603,-1.413747634999848,2.948067687136344,-0.07569398944750472,11.93499323030451
0.58,-0.03335082916719936,-1.4138202580928951,2.9484648409805416,-0.06955180239790754,11.935355582838294
0.581,-0.030402179746933995,-1.4138867378494768,2.9488283992574575,-0.06340734985140876,11.935687288667165
0.582,-0.027453183571209284,-1.4139470721041174,2.949158349996197,-0.05726083186588219,11.935988335544529
0.583,-0.024503874253088545,-1.4140012588914441,2.949454682331227,-0.05111244858981852,11.936258712355006
0.584,-0.02155428541594693,-1.414049296446276,2.949717386503092,-0.04496240025355031,11.936498409115043
0.585,-0.018604450692366464,-1.4140911832036984,2.949946453859056,-0.03881088716047556,11.936707416973464
0.586,-0.015654403723028072,-1.4141269177991334,2.9501418768536762,-0.032658109678270854,11.936885728211982
0.587,-0.0127041781556045,-1.414156499068399,2.9503036490493035,-0.02650426823010311,11.937033336245616
0.588,-0.009753807643651337,-1.414179926047761,2.950431765116503,-0.020349563285834062,11.937150235623056
0.589,-0.006803325845500079,-1.4141971979739743,2.9505262208344103,-0.014194195353226708,11.93723642202699
0.59,-0.0038527664231486876,-1.414208314284317,2.950587013091009,-0.008038364969144264,11.937291892274313
0.591,-0.0009021630411518894,-1.4142132746166145,2.950614139883334,-0.0018822726907471233,11.93731664431633
0.592,0.0020484506344864727,-1.4142120788092563,2.950607600317609,0.004273880913307085,11.937310677238857
0.593,0.004999040937423397,-1.414204726901203,2.9505673946093016,0.01042989527166885,11.937273991262286
0.594,0.007949574202086711,-1.4141912191319834,2.9504935240831087,0.016585569819102353,11.937206587741553
0.595,0.010900016764782779,-1.4141715559416856,2.9503859911728725,0.022740704005285963,11.937108469166079
0.596,0.013850334964806315,-1.414145737970936,2.9502447994214154,0.028895097303616266,11.936979639159622
0.597,0.016800495145549998,-1.4141137660608727,2.95006995348031,0.03504854922001046,11.936820102480077
0.598,0.01975046365561158,-1.414075641253108,2.9498614591095675,0.04120085930170166,11.936629865019214
0.599,0.02270020684990289,-1.4140313647896825,2.9496193231772625,0.04735182714603601,11.936408933802344
0.6,0.025649691090758434,-1.4139809381130104,2.949343553659073,0.053501252409266044,11.936157316987925
0.601,0.028598882749041207,-1.4139243628658171,2.9490341596377587,0.059648934815335244,11.935875023867112
0.602,0.03154774820525029,-1.4138616408910663,2.948691151302559,0.06579467416466246,11.935562064863234
0.603,0.034496253850627684,-1.4137927742318792,2.9483145399485178,0.0719382703429206,11.935218451531217
0.604,0.03744436608826231,-1.4137177651314454,2.9479043379757415,0.0780795233298048,11.934844196556927
0.605,0.040392051334195364,-1.413636616032924,2.947460558888577,0.08421823320779827,11.934439313756481
0.606,0.04333927601852491,-1.413549329579336,2.9469832172947226,0.09035420017093092,11.934003818075457
0.607,0.046286006586507215,-1.4134559086134502,2.9464723289042594,0.09648722453352516,11.933537725588069
0.608,0.049232209499659396,-1.413356356177656,2.945927910528618,0.10261710673893783,11.933041053496268
0.609,0.05217785123686097,-1.4132506755138325,2.945349980079467,0.10874364736829284,11.932513820128785
0.61,0.055122898295452034,-1.4131388700632042,2.9447385565675304,0.11486664714919925,11.931956044940101
0.611,0.05806731719233236,-1.4130209434661913,2.944093660101332,0.12098590696446329,11.931367748509377
0.612,0.06101107446505936,-1.4128968995622502,2.943415311885871,0.12710122786078965,11.93074895253928
0.613,0.06395413667294239,-1.412766742389705,2.9427035342212204,0.13321241105746598,11.93009967985481
0.614,0.06689647039813776,-1.4126304761855704,2.9419583505010576,0.13931925795503983,11.929419954401986
0.615,0.06983804224674238,-1.4124881053853666,2.9411797852111197,0.1454215701439824,11.928709801246546
0.616,0.07277881884988353,-1.4123396346229247,2.9403678639275905,0.15151914941333444,11.92796924657253
0.617,0.07571876686480919,-1.4121850687301833,2.9395226133154106,0.15761179775934206,11.927198317680837
0.618,0.07865785297597665,-1.4120244127369788,2.9386440611265234,0.16369931739407778,11.926397042987684
0.619,0.08159604389613717,-1.411857671870823,2.9377322361980447,0.16978151075404205,11.925565452023044
0.62,0.08453330636742092,-1.4116848515566751,2.936787168450359,0.17585818050875215,11.92470357542899
0.621,0.08746960716241996,-1.4115059574167061,2.9358088888851532,0.18192912956931576,11.923811444957998
0.622,0.09040491308526724,-1.4113209952700505,2.9347974295833725,0.18799416109698178,11.922889093471175
0.623,0.0933391909727152,-1.411129971132553,2.9337528237031036,0.19405307851167752,11.921936554936433
0.624,0.09627240769521295,-1.4109328912165053,2.932675105477399,0.20010568550052876,11.9209538644266
0.625,0.09920453015797838,-1.4107297619303758,2.9315643102120164,0.20615178602635462,11.919941058117479
0.626,0.10213552530207053,-1.410520589878528,2.9304204742830993,0.21219118433614803,11.918898173285822
0.627,0.10506536010545953,-1.4103053818609323,2.9292436351347813,0.21822368496953587,11.917825248307281
0.628,0.10799400158409188,-1.4100841448728707,2.9280338312767267,0.22424909276721355,11.916722322654259
0.629,0.11092141679295542,-1.4098568861046301,2.9267911022815936,0.23026721287936255,11.915589436893727
0.63,0.11384757282714189,-1.4096236129411883,2.925515488782433,0.236277850774046,11.914426632684984
0.631,0.11677243682290431,-1.4093843329618934,2.9242070324700222,0.24228081224557688,11.913233952777324
0.632,0.11969597595871433,-1.4091390539401323,2.9228657760901213,0.24827590342286815,11.912011441007689
0.633,0.1226181574563163,-1.4088877838429923,2.9214917634406676,0.25426293077775747,11.910759142298229
0.634,0.12553894858177678,-1.408630530830914,2.920085039368898,0.26024170113330514,11.90947710265382
0.635,0.12845831664653287,-1.4083673032573354,2.918645649768408,0.2662120216720694,11.908165369159516
0.636,0.131376229008438,-1.4080981096683294,2.917173641576136,0.2721736999443579,11.906823989977939
0.637,0.13429265307280225,-1.407822958802231,2.915669062769288,0.27812654387644714,11.905453014346621
0.638,0.13720755629343162,-1.4075418595892575,2.914131962362188,0.28407036177878076,11.904052492575289
0.639,0.1401209061736644,-1.4072548211511202,2.912562390403069,0.2900049623541397,11.90262247604307
0.64,0.14303267026740213,-1.4069618528006282,2.910960397970789,0.2959301547057805,11.901163017195664
0.641,0.14594281618013913,-1.4066629640412838,2.909326037171487,0.30184574834555006,11.89967416954246
0.642,0.14885131156998802,-1.4063581645668697,2.907659361135172,0.3077515532019685,11.89815598765356
0.643,0.15175812414870254,-1.4060474642610281,2.905960424012242,0.313647379628285,11.896608527156792
0.644,0.15466322168269492,-1.4057308731968328,2.9042292809699455,0.31953303841049935,11.895031844734632
0.645,0.1575665719940515,-1.4054084016363513,2.9024659881887658,0.3254083407753566,11.8934259981211
0.646,0.1604681429615449,-1.405080060030201,2.900670602858758,0.33127309839831126,11.891791046098557
0.647,0.1633679025216404,-1.4047458590170963,2.898843183175802,0.3371271234114544,11.890127048494502
0.648,0.16626581866950038,-1.4044058094233878,2.896983788337807,0.342970228411414,11.888434066178252
0.649,0.16916185945998524,-1.4040599222625938,2.895092478540842,0.3488022264672212,11.886712161057629
0.65,0.1720559930086483,-1.4037082087349237,2.8931693149752093,0.35462293112814053,11.884961396075536
0.651,0.17494818749272859,-1.4033506802267954,2.8912143598214524,0.3604321564314689,11.88318183520652
0.652,0.17783841115213977,-1.4029873483103412,2.8892276762463,0.3662297169103015,11.881373543453263
0.653,0.18072663229045294,-1.4026182247429098,2.8872093283985483,0.3720154276012574,11.879536586843008
0.654,0.18361281927587736,-1.4022433214665577,2.8851593814048853,0.3777891040521753,11.87767103242396
0.655,0.18649694054223667,-1.4018626506075356,2.883077901365645,0.38355056232977214,11.875776948261606
0.656,0.18937896458993939,-1.4014762244757644,2.8809649553505077,0.3892996190272617,11.873854403435
0.657,0.19225885998694656,-1.4010840555643047,2.8788206113941364,0.3950360912719404,11.871903468032986
0.658,0.195136595369735,-1.4006861565488211,2.8766449384917547,0.40075979673273526,11.869924213150366
0.659,0.19801213944425472,-1.400282540287034,2.8744380065946586,0.4064705536277102,11.86791671088403
0.66,0.2008854609868831,-1.399873219818169,2.872199886605679,0.41216818073153805,11.865881034329025
0.661,0.20375652884537482,-1.399458208362395,2.8699306503745716,0.417852497382933,11.863817257574564
0.662,0.2066253119398053,-1.3990375193202569,2.86763037069336,0.42352332349204047,11.8617254557
0.663,0.2094917792635109,-1.398611166272102,2.865299121291615,0.42918047954779015,11.859605704770738
0.664,0.21235589988402542,-1.398179162977494,2.86293697683167,0.43482378662520993,11.857458081834109
0.665,0.21521764294400822,-1.397741523374628,2.860544012903793,0.4404530663926931,11.855282664915176
0.666,0.21807697766217113,-1.3972982615797291,2.8581203060212874,0.44606814111923043,11.853079533012504
0.667,0.22093387333419948,-1.396849391886451,2.855665933615541,0.45166883368159916,11.850848766093883
0.668,0.22378829933366604,-1.3963949287652637,2.8531809740310208,0.45725496757150513,11.84859044509198
0.669,0.22664022511294263,-1.3959348868628345,2.8506655065202104,0.46282636690268836,11.846304651899976
0.67,0.2294896202041061,-1.395469281001404,2.848119611238488,0.4683828564179833,11.843991469367129
0.671,0.23233645421983726,-1.3949981261781514,2.8455433692389556,0.4739242614963325,11.841650981294299
0.672,0.23518069685431667,-1.394521437564557,2.8429368624672082,0.4794504081597605,11.83928327242942
0.673,0.2380223178841153,-1.3940392305057536,2.8403001737560514,0.4849611230803024,11.836888428462935
0.674,0.24086128716907765,-1.393551520519875,2.8376333868201664,0.490456233586885,11.834466536023175
0.675,0.24369757465320138,-1.3930583232973943,2.8349365862507163,0.49593556767216374,11.832017682671706
0.676,0.24653115036551226,-1.3925596547004575,2.8322098575099064,0.501398953999318,11.829541956898598
0.677,0.24936198442093058,-1.3920555307622091,2.829453286925488,0.5068462219087922,11.827039448117686
0.678,0.252190047021135,-1.391545967686112,2.8266669616852087,0.5122772014249976,11.824510246661774
0.679,0.2550153084554203,-1.3910309818452598,2.8238509698312177,0.5176917232629643,11.821954443777775
0.68,0.25783773910154734,-1.3905105897816825,2.821005400254414,0.5230896188349442,11.819372131621833
0.681,0.2606573094265901,-1.3899848082056476,2.818130342688746,0.5284707202569685,11.816763403254392
0.682,0.2634739899877763,-1.3894536539949511,2.8152258877054592,0.5338348603553581,11.814128352635214
0.683,0.2662877514333204,-1.3889171441942052,2.8122921267073018,0.5391818726731809,11.811467074618362
0.684,0.26909856450325287,-1.3883752960141176,2.8093291519226726,0.5445115914766643,11.808779664947146
0.685,0.27190640003024386,-1.3878281268307662,2.8063370563997223,0.549823851761558,11.806066220249008
0.686,0.27471122894041805,-1.3872756541848652,2.8033159340004117,0.5551184892594438,11.803326838030387
0.687,0.2775130222541668,-1.3867178957810269,2.8002658793945163,0.560395340443999,11.80056161667153
0.6880000000000001,0.2803117510869531,-1.3861548694870158,2.797186988053588,0.5656542425372086,11.79777065542126
0.6890000000000001,0.2831073866501094,-1.385586593332999,2.794079356244868,0.570895033515525,11.794954054391727
0.6900000000000001,0.2858999002516304,-1.385013085510786,2.7909430810251554,0.5761175521159767,11.792111914553075
0.6910000000000001,0.28868926329696076,-1.384434364373067,2.7877782602346297,0.5813216378422302,11.789244337728114
0.6920000000000001,0.2914754472897735,-1.3838504484326428,2.7845849924906267,0.5865071309705916,11.786351426586936
0.6930000000000001,0.29425842383274503,-1.3832613563616492,2.7813633771813735,0.5916738725559636,11.783433284641475
0.6940000000000001,0.29703816462832355,-1.3826671069907743,2.7781135144596756,0.5968217044377476,11.780490016240066
0.6950000000000001,0.29981464147948905,-1.3820677193084736,2.7748355052365645,0.601950469245691,11.777521726561929
0.6960000000000001,0.30258782629050907,-1.3814632124601745,2.771529451174902,0.6070600104056826,11.774528521611645
0.6970000000000001,0.3053576910676872,-1.3808536057474778,2.768195454682938,0.6121501721454966,11.771510508213574
0.6980000000000001,0.3081242079201057,-1.380238918627354,2.76483361890783,0.6172207995004808,11.768467794006254
0.6990000000000001,0.3108873490603603,-1.3796191707113314,2.7614440477291247,0.6222717383191894,11.765400487436741
0.7000000000000001,0.31364708680528974,-1.3789943817646813,2.7580268457521906,0.6273028352689641,11.762308697754959
0.7010000000000001,0.3164033935766989,-1.3783645717055952,2.754582118301619,0.6323139378414612,11.759192535007942
0.7020000000000001,0.31915624190207315,-1.3777297606043595,2.751109971414578,0.6373048943581182,11.756052110034128
0.7030000000000001,0.3219056044152891,-1.3770899686825213,2.7476105118341385,0.6422755539755725,11.752887534457546
0.704,0.3246514538573164,-1.3764452163120517,2.7440838470025453,0.6472257666910196,11.749698920682015
0.705,0.32739376307691415,-1.375795524014502,2.740530085054466,0.6521553833475182,11.746486381885285
0.706,0.330132505031319,-1.3751409124601546,2.736949334810195,0.6570642556392365,11.743250032013169
0.707,0.3328676527869281,-1.374481402467171,2.7333417057688223,0.6619522361166451,11.73998998577361
0.708,0.33559917951997387,-1.3738170150007316,2.7297073081013656,0.6668191781916508,11.736706358630759
0.709,0.3383270585171934,-1.373147771172172,2.7260462526438665,0.6716649361426777,11.733399266798978
0.71,0.3410512631764892,-1.372473692238114,2.722358650890454,0.6764893651196855,11.73006882723685
0.711,0.3437717670075836,-1.3717947995995916,2.7186446149863728,0.6812923211491341,11.726715157641134
0.712,0.3464885436326676,-1.3711111148011723,2.7149042577209728,0.6860736611388925,11.723338376440706
0.713,0.34920156678704034,-1.3704226595300724,2.7111376925206767,0.6908332428830848,11.719938602790451
0.714,0.35191081031974253,-1.3697294556152695,2.7073450334419,0.6955709250668819,11.716515956565162
0.715,0.3546162481941842,-1.3690315250266085,2.7035263951639528,0.7002865672712356,11.713070558353374
0.716,0.35731785448876247,-1.368328889873903,2.6996818929819,0.704980029977551,11.709602529451185
0.717,0.3600156033974744,-1.3676215724060339,2.6958116427993994,0.7096511745723035,11.706111991856062
0.718,0.36270946923052283,-1.3669095950100405,2.6919157611214977,0.714299863351596,11.702599068260596
0.719,0.3653994264149123,-1.3661929802102093,2.6879943650474107,0.7189259595256561,11.699063882046264
0.72,0.3680854494950411,-1.365471750667158,2.684047572263264,0.7235293272232756,11.695506557277122
0.721,0.37076751313328427,-1.3647459291769146,2.680075501034807,0.7281098314961912,11.691927218693516
0.722,0.3734455921105692,-1.3640155386699913,2.676078270200105,0.7326673383234035,11.688325991705746
0.723,0.3761196613269438,-1.3632806022104567,2.6720559991621955,0.7372017146154365,11.684703002387709
0.724,0.37878969580213984,-1.3625411429950007,2.668008807881723,0.7417128282185426,11.68105837747051
0.725,0.3814556706761242,-1.3617971843519976,2.6639368168695463,0.7462005479188386,11.677392244336085
0.726,0.38411756120964685,-1.3610487497405643,2.659840147179322,0.750664743446389,11.67370473101075
0.727,0.3867753427847805,-1.3602958627496136,2.6557189204000555,0.7551052854792272,11.669995966158773
0.728,0.3894289909054507,-1.3595385470969046,2.651573258648641,0.7595220456473138,11.6662660790759
0.729,0.39207848119796046,-1.3587768266280895,2.6474032845623663,0.7639148965364366,11.662515199682867
0.73,0.39472378941150815,-1.3580107253157536,2.6432091212913953,0.7682837116920515,11.65874345851889
0.731,0.39736489141869474,-1.3572402672584576,2.6389908924912366,0.7726283656230579,11.654950986735148
0.732,0.40000176321602643,-1.356465476679768,2.634748722315181,0.7769487338055188,11.651137916088219
0.733,0.4026343809244089,-1.3556863779272912,2.6304827354067215,0.7812446926863158,11.64730437893353
0.734,0.40526272078963266,-1.3549029954716996,2.6261930568919536,0.7855161196867441,11.64345050821876
0.735,0.4078867591828525,-1.3541153539057558,2.6218798123719513,0.7897628932060475,11.639576437477254
0.736,0.4105064726010591,-1.3533234779433319,2.617543127915129,0.7939848926248925,11.635682300821387
0.737,0.4131218376675416,-1.3525273924184285,2.6131831300495802,0.7981819983087773,11.631768232935942
0.738,0.41573283113234377,-1.3517271222841858,2.608799945755402,0.8023540916113839,11.627834369071449
0.739,0.4183394298727127,-1.3509226926118956,2.604393702456993,0.8065010548778668,11.623880845037533
0.74,0.4209416108935387,-1.3501141285900067,2.5999645280153483,0.8106227714480794,11.61990779719621
0.741,0.42353935132778764,-1.34930145552313,2.595512550720326,0.8147191256597396,11.615915362455215
0.742,0.4261326284369272,-1.3484846988310384,2.591037899282902,0.818790002851535,11.611903678261275
0.743,0.4287214196113429,-1.3476638840476638,2.5865407028274108,0.8228352893661642,11.607872882593384
0.744,0.4313057023707481,-1.3468390368200929,2.582021090883771,0.8268548725533168,11.603823113956087
0.745,0.433885454364586,-1.3460101829075577,2.577479193379692,0.8308486407725936,11.599754511372705
0.746,0.4364606533724225,-1.3451773481804243,2.572915140632879,0.8348164833963615,11.595667214378594
0.747,0.4390312773043332,-1.3443405586191788,2.56832906334321,0.8387582908125502,11.591561363014359
0.748,0.44159730420128185,-1.343499840313411,2.5637210925849128,0.8426739544273851,11.58743709781908
0.749,0.44415871223548997,-1.3426552194607935,2.5590913597987237,0.8465633666680584,11.583294559823512
0.75,0.4467154797107992,-1.3418067223660606,2.55443999678404,0.850426420985337,11.579133890543295
0.751,0.449267585063028,-1.340954375439983,2.5497671356910563,0.8542630118561143,11.574955231972123
0.752,0.4518150068603161,-1.34009820519834,2.545072909012895,0.8580730347858911,11.570758726574933
0.753,0.4543577238034647,-1.339238238260891,2.5403574495777295,0.8618563863112019,11.566544517281079
0.754,0.45689571472626755,-1.3383745013503408,2.535620890540893,0.8656129640019768,11.562312747477485
0.755,0.45942895859583366,-1.3375070212913083,2.5308633653769843,0.8693426664638406,11.558063561001816
0.756,0.4619574345129042,-1.3366358250092867,2.5260850078719623,0.873045393340354,11.553797102135608
0.757,0.4644811217121573,-1.3357609395296064,2.5212859521152393,0.8767210453151856,11.549513515597425
0.758,0.46699999956250937,-1.334882391976393,2.516466332491763,0.8803695241142304,11.54521294653599
0.759,0.4695140475674064,-1.3340002095715247,2.5116262836740937,0.8839907325076618,11.540895540523326
0.76,0.47202324536510737,-1.3331144196335858,2.5067659406144807,0.8875845743119234,11.536561443547868
0.761,0.4745275727289595,-1.3322250495768206,2.5018854385369282,0.8911509543916574,11.532210802007604
0.762,0.477027009567668,-1.3313321269100842,2.4969849129292614,0.8946897786615768,11.527843762703181
0.763,0.4795215359255533,-1.3304356792357903,2.492064499535191,0.8982009540882683,11.523460472831028
0.764,0.4820111319828043,-1.3295357342488603,2.487124334346371,0.90168438869194,11.51906107997647
0.765,0.4844957780557225,-1.3286323197356673,2.482164553594455,0.9051399915481049,11.514645732106846
0.766,0.48697545459695774,-1.3277254635729807,2.477185293743157,0.9085676727892055,11.51021457756461
0.767,0.4894501421957357,-1.3268151937269086,2.4721866914803017,0.9119673436061732,11.505767765060448
0.768,0.49191982157807995,-1.325901538251838,2.467168883709883,0.9153389162499329,11.501305443666379
0.769,0.49438447360702154,-1.3249845252893742,2.4621320075441218,0.9186823040328392,11.496827762808875
0.77,0.4968440792828052,-1.3240641830672795,2.4570762002955195,0.9219974213300576,11.492334872261967
0.771,0.4992986197430847,-1.323140539898408,2.4520015994689186,0.9252841835808827,11.487826922140346
0.772,0.5017480762631116,-1.3222136241796434,2.4469083427535625,0.928542507289996,11.483304062892499
0.773,0.5041924302559153,-1.3212834643908302,2.4417965680151617,0.9317723100286623,11.478766445293797
0.774,0.5066316632724769,-1.3203500890937085,2.4366664132879565,0.9349735104358697,11.474214220439624
0.775,0.5090657570018917,-1.319413526930845,2.4315180167667925,0.9381460282194026,11.469647539738496
0.776,0.511494693271527,-1.3184738066245636,2.426351516799194,0.9412897841568593,11.465066554905194
0.777,0.5139184540471706,-1.3175309569758755,2.4211670518774455,0.9444047000966109,11.460471417953869
0.778,0.5163370214331722,-1.316585006863408,2.4159647606306778,0.9474906989586965,11.455862281191195
0.779,0.5187503776725751,-1.3156359852423318,2.41074478181696,0.9505477047356603,11.45123929720949
0.78,0.5211585051472419,-1.3146839211432886,2.405507254315401,0.9535756424933292,11.446602618879878
0.781,0.5235613863779727,-1.313728843671317,2.4002523171182544,0.9565744383715337,11.441952399345407
0.782,0.5259590040246115,-1.3127707820047791,2.3949801093230354,0.9595440195847633,11.437288792014233
0.783,0.5283513408861501,-1.3118097653942844,2.389690770124644,0.9624843144227696,11.432611950552767
0.784,0.5307383799008205,-1.3108458231616151,2.3843844388074964,0.9653952522511072,11.427922028878845
0.785,0.5331201041461803,-1.30987898469865,2.37906125473767,0.9682767635116148,11.423219181154904
0.786,0.5354964968391905,-1.3089092794662873,2.3737213573550546,0.9711287797228423,11.418503561781176
0.787,0.5378675413362871,-1.3079367369933677,2.3683648861655127,0.9739512334804153,11.413775325388862
0.788,0.5402332211334402,-1.3069613868755985,2.3629919807330615,0.9767440584573431,11.409034626833357
0.789,0.5425935198662101,-1.3059832587744749,2.357602780672054,0.9795071894042693,11.40428162118745
0.79,0.5449484213097935,-1.3050023824162025,2.3521974256393814,0.982240562149664,11.399516463734548
0.791,0.547297909379062,-1.3040187875906193,2.3467760553266834,0.9849441135999589,11.394739309961913
0.792,0.5496419681285927,-1.303032504150118,2.341338809452574,0.9876177817396253,11.389950315553909
0.793,0.5519805817526922,-1.302043562008568,2.3358858277548835,0.9902615056311955,11.385149636385242
0.794,0.5543137345854109,-1.3010519911402367,2.3304172499829128,0.9928752254152262,11.380337428514252
0.795,0.556641411100551,-1.3000578215787126,2.3249332158897005,0.995458882310205,11.37551384817618
0.796,0.5589635959116666,-1.299061083415826,2.3194338652243123,0.9980124186124032,11.370679051776454
0.797,0.5612802737720551,-1.2980618068005727,2.3139193377241405,1.0005357776956705,11.365833195884017
0.798,0.5635914295747426,-1.297060021938036,2.3083897731072236,1.0030289040111728,11.360976437224634
0.799,0.5658970483524611,-1.2960557590883088,2.30284531106458,1.005491743087079,11.356108932674223
0.8,0.568197115277616,-1.2950490485654185,2.2972860912525648,1.0079242415281853,11.351230839252217
0.801,0.5704916156622485,-1.294039920736249,2.2917122532852416,1.0103263470154906,11.34634231411492
0.802,0.5727805349579901,-1.2930284060194652,2.2861239367267725,1.0126980083057162,11.341443514548898
0.803,0.5750638587560082,-1.2920145348844378,2.2805212810838276,1.0150391752307655,11.336534597964349
0.804,0.5773415727869442,-1.2909983378501686,2.2749044257980184,1.0173497986971374,11.331615721888557
0.805,0.5796136629208469,-1.289979845484215,2.2692735102383432,1.0196298306852802,11.326687043959284
0.806,0.5818801151670936,-1.288959088401618,2.263628673693665,1.0218792242488925,11.321748721918237
0.807,0.5841409156743075,-1.2879360972638285,2.257970055365203,1.0240979335141736,11.31680091360453
0.808,0.586396050730266,-1.286910902777635,2.2522977943590425,1.026285913679015,11.311843776948157
0.809,0.5886455067618022,-1.285883535694093,2.2466120296786793,1.0284431210121467,11.306877469963512
0.81,0.5908892703346975,-1.2848540268074538,2.2409129002175767,1.0305695128522234,11.301902150742887
0.811,0.5931273281535703,-1.2838224069540956,2.2352005447517485,1.0326650476068635,11.296917977450029
0.812,0.5953596670617515,-1.2827887070114552,2.2294751019323673,1.0347296847516336,11.291925108313686
0.8130000000000001,0.5975862740411584,-1.28175295789696,2.223736710278399,1.036763384828982,11.286923701621202
0.8140000000000001,0.5998071362121582,-1.280715190566962,2.2179855081692565,1.0387661094471203,11.2819139157121
0.8150000000000001,0.6020222408334246,-1.2796754360156728,2.2122216338374834,1.040737821278856,11.276895908971708
0.8160000000000001,0.6042315753017866,-1.2786337252740996,2.206445225361462,1.0426784840603698,11.271869839824813
0.8170000000000001,0.6064351271520734,-1.2775900894089813,2.2006564206581443,1.0445880625899495,11.266835866729302
0.8180000000000001,0.6086328840569454,-1.276544559521729,2.1948553574758196,1.046466522726665,11.261794148169873
0.8190000000000001,0.6108248338267249,-1.2754971667473645,2.1890421733868983,1.0483138313890008,11.256744842651722
0.8200000000000001,0.6130109644092157,-1.274447942253462,2.183217005780727,1.0501299565534359,11.251688108694283
0.8210000000000001,0.615191263889516,-1.2733969172390909,2.177379991856435,1.0519148672529737,11.246624104824988
0.8220000000000001,0.6173657204898251,-1.2723441229337602,2.1715312686158073,1.0536685335756264,11.241552989573034
0.8230000000000001,0.6195343225692435,-1.2712895905963633,2.16567097285618,1.0553909266628478,11.236474921463184
0.8240000000000001,0.6216970586235623,-1.2702333515141266,2.159799241163381,1.0570820187079166,11.231390059009609
0.8250000000000001,0.6238539172850508,-1.2691754370015587,2.153916209904683,1.0587417829542787,11.22629856070972
0.8260000000000001,0.6260048873222329,-1.2681158783993989,2.148022015221798,1.0603701936938346,11.221200585038051
0.8270000000000001,0.6281499576396589,-1.2670547070735718,2.1421167930239005,1.0619672262651827,11.21609629044016
0.8280000000000001,0.6302891172776681,-1.2659919544141416,2.1362006789806767,1.0635328570518172,11.21098583532656
0.8290000000000001,0.6324223554121488,-1.264927651834266,2.1302738085154114,1.0650670634802781,11.205869378066664
0.8300000000000001,0.6345496613542847,-1.263861830769156,2.124336316798107,1.066569824018254,11.200747076982763
0.8310000000000001,0.6366710245503007,-1.2627945226750354,2.11838833873863,1.0680411181726421,11.195619090344039
0.8320000000000001,0.6387864345811987,-1.2617257590281021,2.112430008979892,1.0694809264875602,11.190485576360594
0.833,0.6408958811624866,-1.2606555713234922,2.1064614618910715,1.0708892305423157,11.18534669317751
0.834,0.6429993541439032,-1.259583991074245,2.1004828315608512,1.0722660129493295,11.180202598868933
0.835,0.6450968435091318,-1.258511049810273,2.094494251790716,1.073611257352015,11.175053451432197
0.836,0.6471883393755108,-1.2574367790773295,2.0884958560882567,1.0749249484226127,11.169899408781959
0.837,0.6492738319937364,-1.2563612104359834,2.0824877776605355,1.0762070718599848,11.16474062874438
0.838,0.65135331174756,-1.2552843754605911,2.0764701494074598,1.077457614387363,11.159577269051317
0.839,0.6534267691534753,-1.2542063057382749,2.0704431039152174,1.0786765637500555,11.154409487334561
0.84,0.6554941948604031,-1.253127032867902,2.064406773449732,1.0798639087131099,11.149237441120095
0.841,0.6575555796493672,-1.2520465884590657,2.0583612899501547,1.0810196390589375,11.144061287822383
0.842,0.6596109144331646,-1.2509650041310687,2.0523067850224046,1.0821437455848932,11.138881184738695
0.843,0.6616601902560283,-1.2498823115119106,2.0462433899327315,1.083236220100815,11.133697289043447
0.844,0.6637033982932865,-1.2487985422372752,2.0401712356013264,1.0842970554265243,11.128509757782592
0.845,0.6657405298510103,-1.247713727949523,2.0340904525959673,1.0853262453892825,11.123318747868028
0.846,0.6677715763656609,-1.2466279002966845,2.0280011711257,1.0863237848212124,11.118124416072042
0.847,0.6697965294037258,-1.245541090931457,2.0219035210345635,1.0872896695566743,11.112926919021788
0.848,0.6718153806613516,-1.244453331510203,2.0157976317953468,1.0882238964296096,11.107726413193788
0.849,0.6738281219639696,-1.243364653691953,2.009683632503393,1.0891264632708404,11.102523054908472
0.85,0.6758347452659156,-1.2422750891374081,2.0035616518704344,1.0899973689053326,11.097317000324754
0.851,0.677835242650042,-1.24118466950795,1.9974318182184774,1.0908366131494214,11.092108405434626
0.852,0.6798296063273261,-1.2400934264646488,1.9912942594737184,1.0916441968080002,11.086897426057806
0.853,0.6818178286364712,-1.2390013916672766,1.985149103160506,1.0924201216716698,11.081684217836397
0.854,0.6837999020435012,-1.2379085967733234,1.978996476395343,1.0931643905138535,11.076468936229594
0.855,0.6857758191413499,-1.2368150734370158,1.972836505880928,1.093877007087874,11.071251736508422
0.856,0.6877455726494456,-1.2357208533083377,1.9666693179002377,1.0945579761239976,11.066032773750502
0.857,0.6897091554132857,-1.2346259680320564,1.9604950383106583,1.0952073033264378,11.060812202834857
0.858,0.6916665604040108,-1.2335304492467485,1.954313792538149,1.0958249953703298,11.055590178436747
0.859,0.693617780717969,-1.2324343285838317,1.948125705571455,1.0964110598986665,11.050366855022546
0.86,0.695562809576276,-1.2313376376665977,1.941930901956359,1.0969655055192002,11.04514238684464
